Date,nps,text
3/18/23 20:52,10,es muy sensillo
3/18/23 20:40,10,good
3/18/23 20:34,10,facil de usar
3/18/23 20:32,10,rapido gracias
3/18/23 20:31,10,"MIENTRAS APAREZCA EN CHECK IN , TODO ESTA PERFECTO"
3/18/23 20:26,10,RAPIDA
3/18/23 20:26,10,sencillo y rapido
3/18/23 20:22,9,Lo rápido que es el sistema
3/18/23 20:22,10,fácil y rápido.
3/18/23 20:22,10,Gracias
3/18/23 20:18,9,Facil manejo y precios accesibles
3/18/23 20:13,9,"Un comentario nada mas que tengas la opcion de maletas por vuelo, a comparacion de ambos vuelos."
3/18/23 20:11,10,si
3/18/23 20:08,10,bien
3/18/23 20:07,9,ES MÁS  PRÁCTICO HACERLO Y EVITAS PERDER TIEMPO Y ES MAS EFICIENTE A TRAVÉS DE LA APLICACIÓN.
3/18/23 20:05,10,Eficiencia !!
3/18/23 20:05,10,buen servicio
3/18/23 19:55,10,excelente
3/18/23 19:55,10,Repido y sencillo
3/18/23 19:54,10,MUY RAPIDAS LAS COMPRAS Y CLARAS
3/18/23 19:53,10,Practical and simple process
3/18/23 19:52,10,Buenos precios
3/18/23 19:39,10,PORQUE ES MUY FACIL DE ENTRAR Y HACER LA RESERVACION
3/18/23 19:37,9,PORQUE ES ESPECIFICO
3/18/23 19:32,10,"Funciona rápido, muy buenas opciones para el viaje"
3/18/23 19:28,9,Es amigable
3/18/23 19:28,10,Gracias
3/18/23 19:28,10,esta muy bien la pagina y te explican cada costo
3/18/23 19:22,10,MUY RAPIDO Y TARIFAS A BUEN PRECIO
3/18/23 19:22,9,ES MUY FACIL DE COMPRAR UN BOLETO
3/18/23 19:12,10,por que es entendible y facil
3/18/23 19:11,10,"MUY FACIL DE USAR Y MUY RAPIDA, SUPER AMIGABLE"
3/18/23 19:06,10,excelente servicio
3/18/23 18:58,10,RAPIDEZ
3/18/23 18:57,10,muy facil de navegar
3/18/23 18:52,10,"muy practico, seguro y rapido!! gracias"
3/18/23 18:50,10,"SI RECOMENDO, EXCELENTE"
3/18/23 18:42,10,viaje accesible y seguro
3/18/23 18:40,10,muy facil
3/18/23 18:34,10,Muy sencillo y amigable el hacer la reservacion. Graciias ! ! !
3/18/23 18:25,9,HA SIDO FACIL
3/18/23 18:23,9,Buen servicio
3/18/23 18:21,9,Fair price
3/18/23 18:21,10,INFORMACION CLARA
3/18/23 18:21,10,facil y entendible el procesos de copmpra
3/18/23 18:21,10,ES MUY FACIL COMPRAR
3/18/23 18:19,10,excelente serv
3/18/23 18:15,10,Rapido y eficiente
3/18/23 18:14,10,COMPRA FACIL Y RAPIDO
3/18/23 18:14,10,Muy sencillo de dar seguimiento a cada paso
3/18/23 18:14,10,por practicidad
3/18/23 18:12,10,muy confiable
3/18/23 18:08,9,Su servicio es bueno y con las ofertas encontradas obtiene uno un buen ahorro
3/18/23 18:06,10,es buena
3/18/23 18:01,10,"Todo excelente,"
3/18/23 18:01,9,El servicio es bueno y la tarifa es económica
3/18/23 17:59,9,todo bien gracias
3/18/23 17:45,10,facil y auto didacta
3/18/23 17:44,9,ES MUY SENCILLA DE NAVEGAR Y EXPLICA MUY BIEN CADA PUNTO
3/18/23 17:41,9,buen servicio
3/18/23 17:40,10,POR  LO ACCESIBLE EN COSTOS
3/18/23 17:35,9,Muy rápido y sencillo
3/18/23 17:31,10,excelente
3/18/23 17:27,10,EXCELENTE WEB
3/18/23 17:25,10,muy bien
3/18/23 17:07,10,Muy fácil y práctico
3/18/23 17:06,9,bien
3/18/23 17:04,10,Muy amigable
3/18/23 17:02,9,por las opciones en el vuelo
3/18/23 17:01,9,OPCIONES
3/18/23 16:55,10,"PORQUE ES MUY ACCESIBLE Y CARGA MUY RÁPIDO, NO SE TRABA COMO LAS OTRAS PAGINAS DE AEROLÍNEAS SIMILARES"
3/18/23 16:52,9,OPCIONES
3/18/23 16:51,10,TODO MUY BEN
3/18/23 16:49,10,Es muy practico
3/18/23 16:45,10,MUY FÁCIL DE ENTENDER Y HACER RESERVACIONES. TE DA TODO MUY BIEN EXPLICADO.
3/18/23 16:34,10,"facil de usar, rapida, amigable"
3/18/23 16:33,9,Fue fácil hacer mi reservación
3/18/23 16:32,9,Es muy fácil de usar
3/18/23 16:31,10,"los amo mucho, nunca quiten sus promos"
3/18/23 16:24,10,MUY RAPIDA
3/18/23 16:22,9,POR ECONOMICOS
3/18/23 16:12,10,Sitio ágil e intuitivo.
3/18/23 16:06,9,Eficiente y relativamente facil de manejar
3/18/23 15:47,10,EXELENTE
3/18/23 15:45,10,FACIL E INTUITIVA
3/18/23 15:44,9,es muy amigable
3/18/23 15:44,10,Accesibilidad
3/18/23 15:38,10,si super si
3/18/23 15:22,10,buen servicio
3/18/23 15:02,10,es muy rapido el servicio
3/18/23 14:59,10,MAS FACIL QUE EN OTRAS AEROLINEAS
3/18/23 14:58,9,mUY AGIL
3/18/23 14:46,10,Es agil y con información clara
3/18/23 14:31,10,"POR TODAS LAS RAZONES, POR BUENO, POR EFICAZ Y ECONOMICO"
3/18/23 14:30,10,excelente todo muy bien explicado
3/18/23 14:07,10,excelente
3/18/23 9:18,9,"por momentos no muestran el total acumulado hasta elfinal y me gusta verlo a lo largo de toda la comra, y dejar desde un inici la opcion de verlo con TUA"
3/18/23 8:23,10,EFICIENCIA
3/18/23 8:08,10,atencion rapida
3/18/23 7:51,10,excelente
3/18/23 7:40,10,Por rapidez en la pagina
3/18/23 7:19,10,mejores precios
3/18/23 7:19,10,Gracias
3/18/23 7:02,10,HAY BUENOS PRECIOS
3/18/23 7:00,9,pagina amigable y vuelos con mayores opciones
3/18/23 6:59,10,Son eficientes
3/18/23 6:10,10,muy sencillo
3/18/23 6:02,10,Ofertas todo el tiempo
3/18/23 6:00,9,Los cargos de seguros adicionales son automaticos no es correcto para el cliente por confusion lo puedes comprar sin necesitarlo
3/18/23 5:58,10,TODO EXCELENTE
3/18/23 5:51,10,Facil para navegar.
3/18/23 5:41,10,GRACIAS
3/18/23 5:31,10,muy practica rapida sin problema
3/18/23 5:27,10,ES MUY FACIL DE USAR
3/18/23 5:26,10,GRACIAS CULOS
3/18/23 5:23,10,"HE VOLADO CON USTEDES ANTES Y HE TENIDO UNA BUENA EXPERIENCIA... EN UNA OCASIÓN NO PERMITIERON ABORDAR A UNA SOBRINA POS QUE NO COINCIDIAN SUS DATOS CON SU IDENTIFICACIÓN Y PUES YA EN ESE MOMENTO LA AEROLINEA NO ME PUDO AYUDAR, QUIZÁ LES DE UNA MEJOR PUBLICIDAD APOYAR A SUS CLIENTES EN CASOS NO PREVISTOS COMO ÉSTOS, VA ENTIENDO VARIAS POLÍTICAS QUE SE TIENEN PERO... SIEMPRE ALGO PASA. MUCHAS GRACIAS"
3/18/23 5:08,10,Buen servicio
3/18/23 5:05,10,"Facilidad de usar,"
3/18/23 4:53,10,Porque son bara bara
3/18/23 4:44,10,CHINGONA LA PAGINA
3/18/23 4:43,9,Muy rápido
3/18/23 4:40,10,Excelente servicio
3/18/23 4:34,10,todo bien
3/18/23 4:33,10,VUELOS BARATOS
3/18/23 4:27,9,facil de navegar
3/18/23 4:21,10,excelente servicio
3/18/23 4:19,10,instrucciones sencillas
3/18/23 4:12,10,Porque siempre tienen vuelos disponible sy con tarifas muy bajas.
3/18/23 4:10,10,todo bien
3/18/23 4:04,10,es muy facil  y economico.
3/18/23 4:00,10,por sus precios
3/18/23 3:52,10,Muy rápido y vuelos accesibles
3/18/23 3:51,10,todo bien
3/18/23 3:42,9,Buenos precios y vuelos
3/18/23 3:37,9,No es tan complicado
3/18/23 3:37,9,exelente
3/18/23 3:13,9,buen menu
3/18/23 3:09,10,Todo muy bien
3/18/23 3:05,10,precios
3/18/23 3:01,10,PPRECIOS
3/18/23 2:54,10,Son eficientes
3/18/23 2:50,10,ME DEMORE UN POCO PERO MUY BUENA
3/18/23 2:50,10,MUY BUEN SERVICIO
3/18/23 2:41,10,Facil de usar
3/18/23 2:37,10,por ser muy eficaz en todo
3/18/23 2:37,9,VUELOS A BUEN PRECIO
3/18/23 2:36,10,RAPIDA Y MUY ACCESIBLE LA INFORMACION
3/18/23 2:33,10,","
3/18/23 2:29,10,ME RESERVACION LA HICE MUY FACIL
3/18/23 2:28,10,Fue muy práctico ingresar y reservar
3/18/23 2:28,10,excelente
3/18/23 2:25,10,Es sencillo hacer la reservacion.. Aunque para vuelos nacionales a nadie le recomendaria volar con ustedes.  Demasiadas demoras y cancelaciones
3/18/23 2:25,10,Precios economicos
3/18/23 2:22,10,.
3/18/23 2:19,9,Practico
3/18/23 2:16,10,es facil el proceso de compra
3/18/23 2:07,10,se entiende todo
3/18/23 2:06,10,TODO BIEN
3/18/23 2:04,9,HASTA AHORA HE TENIDO BUENAS EXPERIENCIAS AL VOLAR CON USTEDES
3/18/23 1:54,10,Fue facil hacer la reservación
3/18/23 1:47,9,Por la facilidad de navegar por todo el sitio.
3/18/23 1:47,10,POR ESTAR MUY ACCESIBLES
3/18/23 1:46,9,POR SER UNOS DE LOS VUELOS BARATOS
3/18/23 1:44,10,DAN TIEMPO PARA PENSAR Y VER DIFERENTES OPCIONES
3/18/23 1:36,10,muy facil e intuitiva
3/18/23 1:34,10,ES UNA PAGINA ACCESIBLE
3/18/23 1:34,10,"PRECIOS Y ACCESIBILIDAD, GRACIAS"
3/18/23 1:30,10,es buena
3/18/23 1:30,10,muy rapido y eficiente
3/18/23 1:30,10,Xx
3/18/23 1:30,10,xx
3/18/23 1:16,10,xxxxxxxxxxxxxxxxx
3/18/23 1:16,9,Su sitio de Internet no da tiempo suficiente a elegir porque cierra la sesión
3/18/23 1:13,9,facil navegación
3/18/23 1:12,9,Buen servicio y no hubo problemas
3/18/23 1:10,9,"Puede hacer rápido el procedimiento.Gracias"
3/18/23 1:07,10,"Es una aplicacion muy facil de usar, todos los pasos a seguir estan muy claros."
3/18/23 1:06,9,No fue realmente complicado apartar mi vuelo pero a veces me saturaba tanto ofrecimiento de servicio.
3/18/23 1:06,9,"ágil, practica y sencilla"
3/18/23 0:59,9,Precio
3/18/23 0:56,9,todo bien al momento
3/18/23 0:54,9,Easy to navigate the website
3/18/23 0:48,9,es buena
3/18/23 0:45,10,felicidades
3/18/23 0:45,10,"facil  de seguir , instrucciones claras"
3/18/23 0:45,9,Me encantan los precios
3/18/23 0:44,9,VUELOS
3/18/23 0:44,10,EFICIENTE
3/18/23 0:41,10,todo bien
3/18/23 0:40,10,es facil y agil la pagina
3/18/23 0:37,9,bien
3/18/23 0:35,10,MUY FACIL DE RESERVAR VUELOS
3/18/23 0:30,10,eficiencia y mejor precio
3/18/23 0:26,9,"Porque creo que es muy amigable su pagina, fácil navegación, precios accesibles y buen servicio."
3/18/23 0:25,9,muy eficiente
3/18/23 0:23,9,bara
3/18/23 0:23,10,esta muy facil de usar y seleccionar asientos les agradezco mucho
3/18/23 0:15,9,MUY AMIGABLE
3/18/23 0:13,10,excelente servicio
3/18/23 0:11,10,Siempre a tiempo
3/18/23 0:07,10,sencillo reservar
3/18/23 0:03,10,facil paguina para comprar
3/18/23 0:02,10,ok
3/17/23 23:59,9,es muy mnejable ey entendible
3/17/23 23:56,10,gRACIAS
3/17/23 23:54,10,"Siempre los he recomendado, me gusta su servicio y bonita atención de su personal hacia conmigo."
3/17/23 23:48,10,"PRACTICIDADRAPIDEZ"
3/17/23 23:46,10,BASTANTE BUENA LA PAGUINA
3/17/23 23:43,10,muy practica
3/17/23 23:42,10,Muy facil de navegar
3/17/23 23:31,10,Fantastico
3/17/23 23:31,10,facil de navegar
3/17/23 23:27,9,No me deja cambiar la información de mi perfil
3/17/23 23:27,10,POR ECONOMICO Y SERVICIAL
3/17/23 23:24,10,facilidad y rapidez
3/17/23 23:22,9,Tuve buena suerte jajaja a veces la pagina no te deja continuar ahora si pero tuve que esperar y volver empezar
3/17/23 23:22,10,EXCELENTE
3/17/23 23:21,9,"rapido y sensillo,   solo falta expiicar lo de el pago del asiento.   no tenia otra opcion mas que pagar. eso es desagradable para el usuario"
3/17/23 23:19,10,exelente muy rapida
3/17/23 23:14,9,Porque está muy amigable
3/17/23 23:13,9,muy lenta
3/17/23 23:13,10,facil de usar
3/17/23 23:10,10,SENCILLO
3/17/23 23:09,10,es amigable
3/17/23 23:08,10,Porque es rapido
3/17/23 23:06,9,TODO BIEN EXCEPTO QUE CARGAN AUTOMATICO EL SEGURO DE DEVOLUCIÓN TOTAL Y SI NO LE QUITAS LA SELECCIÓN TE LO CARGAN POR DEFAULT
3/17/23 23:00,10,NO SE BATALLA NADA Y ESTA MUY AMIGABLE
3/17/23 22:56,10,fantastica
3/17/23 22:56,10,Muy bueno website. fácil de entender
3/17/23 22:51,10,Fue muy rápido el acceso gracias
3/17/23 22:47,10,TODO BIEN
3/17/23 22:47,10,por el buen servicio
3/17/23 22:46,9,Es rapida
3/17/23 22:44,10,EXCELENTE
3/17/23 22:43,10,"Gracias a Dios no he tenido ningún inconveniente a la hora de viajar con Viva, se que existen cuestiones climatológicas que están fuera del alcance de la aerolínea.Y sus ofertas son muy buenas, me permiten hacer varios viajes al año."
3/17/23 22:42,9,POCAS OPCIONES DE HORARIOS
3/17/23 22:38,9,MUY ACCESIBLE LA INFORMACION
3/17/23 22:25,10,Facil Reservacion
3/17/23 22:24,10,SIEMPRE HE VIAJADO CON USTEDES
3/17/23 22:24,10,Sencillez y rapidez.
3/17/23 22:23,10,TODO OK
3/17/23 22:20,10,MUY BUENOS PRECIO Y FACIL DE NAVEGAR
3/17/23 22:00,10,muy rapido para hacer las compra
3/17/23 21:55,10,excelente
3/17/23 21:54,10,MUY RAPIDA LA PAGINA
3/17/23 21:53,9,Me gusta el servicio
3/17/23 21:52,10,"BUEN PRECIO Y UN VIAJE DIRECTO A MI DESTINO, BUENOS HORARIOS"
3/17/23 21:50,10,.
3/17/23 21:49,10,tienen buen servicio
3/17/23 21:48,9,"Es fácil de usar y entendible, lo único malo es que es un poco lenta"
3/17/23 21:46,9,Sencillo de entender y aplicar
3/17/23 21:44,10,es eficaz
3/17/23 21:42,10,excelentes precios y sservicios
3/17/23 21:35,10,PORQUE TIENEN BUEN SERVICIO EN INTERNET CLARO Y PRECISO
3/17/23 21:34,10,Plataforma muy amigable
3/17/23 21:32,10,PORQUE ES LA MEJOR AEROLINEA
3/17/23 21:26,10,ES BUENA
3/17/23 21:25,10,Servicio muy sencillo en la página
3/17/23 21:20,10,buen precio
3/17/23 21:20,9,ES amigable aunque siempre se puede mejorar!
3/17/23 21:20,10,POR FACIL DE TRANSITAR
3/17/23 21:15,9,Por que es facil su manejo
3/17/23 21:13,10,PRECIO Y QUE LA PAGINA ES AMIGABLE
3/17/23 21:11,10,TODO MUY RAPIDO
3/17/23 21:09,10,muy rapida
3/17/23 21:06,10,excelente servicio
3/17/23 21:06,9,practico
3/17/23 21:04,10,LAS PROMOCIONES A MESES SIN INTERESES CON DIVERSOS TIPOS DE TARJETAS DE CREDITO
3/17/23 21:01,9,Facil y rapida
3/17/23 20:57,10,Es mas barato que otras lineas y hay disponobilidad
3/17/23 20:55,10,BUEN SERVICIO Y RAPIDES EN LA COMPRA
3/17/23 20:54,10,Very simple and joyfull
3/17/23 20:49,10,BUEN SERVICIO
3/17/23 20:49,10,.
3/17/23 20:47,10,Excelente
3/17/23 20:41,10,Es sencilla y facil de operar
3/17/23 20:41,10,POR LOS HORARIOS Y VUELOS DIRECTOS
3/17/23 20:40,9,esta super facil de reservar en la pagina web
3/17/23 20:39,9,Durante días no me permitía comprar con puntos doters
3/17/23 20:38,10,Muy detallado todo
3/17/23 20:36,10,Muy interactiva la forma de adquirir los vuelos y excelente atención
3/17/23 20:28,10,MUY FACIL
3/17/23 20:26,9,PORQUE FUE RAPIDO EL SERVICIO
3/17/23 20:26,9,ES AGIL Y FACIL
3/17/23 20:24,10,FACIL Y RAPIDO
3/17/23 20:23,9,Es fácil de utilizar
3/17/23 20:20,10,excelente navegacion
3/17/23 20:17,10,gracias Dios lE pague le debo un cuy
3/17/23 20:13,10,Muy buenos precios
3/17/23 20:13,9,"Es mas o menos facil hacer la reserva, aunque un poco tortuosa por los adicionales que ofrecen. Por eso no les doy el 10."
3/17/23 20:13,10,EXCELENTE PLATAFORMA
3/17/23 20:12,10,MUY PRACTICA Y BUENOS PRECIOS
3/17/23 20:11,10,es rapida y muy amigable
3/17/23 20:09,10,SON LOS MEJORES
3/17/23 20:04,10,SON LOS MEORES
3/17/23 20:04,10,muy eficaz
3/17/23 20:04,10,"Por sus precios, informacion clara, varieda de vuelos... pagina limpia, nada oculto... amor viva... felicidades."
3/17/23 20:02,10,PRECIOS ACCESIBLES
3/17/23 20:02,10,MUY BUENOS PRECIOS Y PAGAR TUA DESPUES ESTA CHIDO
3/17/23 20:02,10,Estan ofreciendo los mejores precios .
3/17/23 20:00,9,la aplicacion es my rapida
3/17/23 19:56,10,SUPER FACIL
3/17/23 19:52,10,vieje seguro
3/17/23 19:52,10,faci de usar
3/17/23 19:51,10,precio
3/17/23 19:51,10,beun
3/17/23 19:48,10,Servicio rápido
3/17/23 19:43,10,La interfaz es muy amigable y fácil de navegar.
3/17/23 19:41,10,ES MUY FÁCIL Y PRÁCTICA.
3/17/23 19:40,10,facil de usar
3/17/23 19:39,10,gracias
3/17/23 19:37,10,gracias
3/17/23 19:37,10,me encanta
3/17/23 19:34,9,Por las facilidades claras para dar seguimiento
3/17/23 19:31,10,excelente
3/17/23 19:28,10,es un muy buen servicio
3/17/23 19:27,10,Muy facil y con todo lo necesario
3/17/23 19:27,10,muy bien todo
3/17/23 19:24,10,por ser una buena aerolinia
3/17/23 19:21,10,Tarifas
3/17/23 19:17,10,ES UNA FORMA DONDE DE MANERA EXPLICITA TE  LLEVAN PASO A PASO HASTA CONCLUIR CON LA RESERVACION
3/17/23 19:07,10,facil sencilla
3/17/23 19:04,10,"POR SUS EXCELENTES PRECIOS Y PROMOCIONES, DESDE QUE LOS CONOCÍ SOLO VIAJO CON USTEDES, GRACIAS POR PENSAR EN LA ECONOMIA DE LOS MEXICANOS."
3/17/23 19:02,10,SERVICIO Y PRECIO
3/17/23 19:01,10,facilidad de compra y reserva
3/17/23 19:01,10,Es muy amigable el proceso
3/17/23 19:00,10,es rapido y segura
3/17/23 18:59,9,Un poco de confucion de como quitar cargos y seguros.
3/17/23 18:58,10,n/a
3/17/23 18:58,10,{MKÑL
3/17/23 18:53,10,FACIL DE USAR
3/17/23 18:50,10,Por la manera tan sencilla de usar la página y la facilidad para agregar o quitar edicionales y realizar los pagos
3/17/23 18:49,10,opciones y precios
3/17/23 18:47,10,sistema amigable y facil de acceder
3/17/23 18:44,10,"SERVICI, PRECIO Y ATENCION"
3/17/23 18:41,10,serviio
3/17/23 18:41,10,Buen servicio
3/17/23 18:36,10,super
3/17/23 18:33,9,AMIGABLE
3/17/23 18:28,10,RAPIDA RESERVACION
3/17/23 18:27,10,Buenisima actitud y servicio
3/17/23 18:27,10,Es muy fácil realizar la compra.
3/17/23 18:25,10,el menu muy fácil e intuitivo
3/17/23 18:24,10,.
3/17/23 18:19,10,PORQUE SON MEJOR QUE AEROMEXUCO
3/17/23 18:19,10,Porque me gusta
3/17/23 18:18,9,buen desempeño
3/17/23 18:15,10,fue rapido
3/17/23 18:14,10,POR Q ME GUSTA EL TRATO EL TRATO DE LA AEROLINEA
3/17/23 18:13,9,"servicio, web site y mobil app, aviones y trato a los de la tercera edad. Gracias"
3/17/23 18:13,10,muy buena
3/17/23 18:09,10,VUELO DIRECTO
3/17/23 18:09,10,todo bien
3/17/23 18:08,10,Siempre me ha ido muy bien con Vivaaerobus
3/17/23 18:06,10,BUENOS PRECIOS
3/17/23 18:02,10,100% SEGURA
3/17/23 18:01,9,POR EL SERVICIO
3/17/23 17:59,10,Bastante ya que es muy como realizar la compra
3/17/23 17:59,10,EXCELENTE TODO
3/17/23 17:56,9,es buena
3/17/23 17:51,10,es rápida y fácil
3/17/23 17:49,10,RAPIDEZ
3/17/23 17:46,9,Los pasos son muy fáciles de entender
3/17/23 17:44,9,economico
3/17/23 17:42,10,POR SU RAPIDEZ EN EL TRAMITE
3/17/23 17:38,10,muy bien
3/17/23 17:34,10,EFICIENTE
3/17/23 17:33,10,MUY FACIL
3/17/23 17:30,9,Simplemente es facil
3/17/23 17:18,9,proceso de sitio web mas facil que volaris
3/17/23 17:18,10,mejor precio
3/17/23 17:12,10,EXCELENTE PAGINA
3/17/23 17:11,10,PRACTICIDAD
3/17/23 17:10,10,Facil de utilizar !
3/17/23 17:03,10,OK
3/17/23 17:02,10,MUY BUEN SERVICIO.
3/17/23 17:00,9,faltan descuento en acientos
3/17/23 16:56,9,"bueno, son baratos, y nos han tratado bien."
3/17/23 16:51,10,si
3/17/23 16:50,10,ES FACIL DE LOCALIZAR LO QUE BUSCAS
3/17/23 16:50,10,No hay oficinas en mi ciudad.
3/17/23 16:49,10,MUY AMIGABLE EL SISTEMA Y FACIL DE REALIZAR LA RESERVACIONES
3/17/23 16:47,10,Excelente
3/17/23 16:44,10,Efectividad
3/17/23 16:41,10,RAPIDA
3/17/23 16:37,9,disponibilidad de vuelos
3/17/23 16:37,10,TODO SUPER RAPIDO
3/17/23 16:31,9,ECONOMIA
3/17/23 16:27,10,Muy facil ya ccesible de hacer
3/17/23 16:26,10,muy bien
3/17/23 16:22,10,Easy to use .
3/17/23 16:20,10,EXCELENTE SERVICIO
3/17/23 16:20,10,very easy to use
3/17/23 16:19,10,rapidez y claridad
3/17/23 16:19,10,BUEN SERVICIO
3/17/23 16:19,10,MUY FACIL DE UTILIZAR
3/17/23 16:18,10,rapido y facil
3/17/23 16:16,10,he tenido buena experiencia
3/17/23 16:16,10,Reservar en página web es muy intuitivo y permite realizar los ajustes acorde a lo que realmente deseas pagar.
3/17/23 16:16,10,excellente precios
3/17/23 16:06,10,la facilidad
3/17/23 16:04,10,mUy sencilla de utilizar
3/17/23 16:00,9,Al momento del pago es mas difícil para personas que pones de tarjeta digital
3/17/23 15:58,10,MUY BUENOS PRECIOS
3/17/23 15:56,10,Es facil de visualizar los vuelos y de entender a demas por sus promociones.
3/17/23 15:55,10,ACCESIBILIDAD
3/17/23 15:52,10,Very efficient site
3/17/23 15:47,10,Ta chida
3/17/23 15:46,10,excelente
3/17/23 15:46,9,buena linea Aerea
3/17/23 15:43,10,FACIL DE COMPRAR Y AMIGABLE EL PORTAL
3/17/23 15:41,9,precio
3/17/23 15:39,10,claro que la recomendaría por la facilidad en su uso
3/17/23 15:36,10,"La plataforma está super fácil de manejar, rápida, clara, los colores y todo excelente"
3/17/23 15:35,10,MUY BUEN SERVICIO Y FÁCIL DE UTILIZAR.
3/17/23 15:33,9,"Me encanta la UI/UX que tiene el sitio, súper intuitivo en desktop y en mobile. Sin embargo, algunas pocas veces he tenido errores extraños que se arreglan después de un tiempo."
3/17/23 15:28,9,Si
3/17/23 15:24,10,"muy fácil, siempre enganchando con precios que al final están lejos de ser los finales pero la web bien."
3/17/23 15:20,10,excelente
3/17/23 15:11,10,muy buen servicio siempre viajo con ustedes y es muy ameno
3/17/23 15:09,10,muy facil de usar
3/17/23 15:06,10,todo resultó fácil
3/17/23 15:03,10,TODO RAPIDO
3/17/23 14:58,10,Ociones multiples
3/17/23 14:47,10,Todo fluye muy fácil
3/17/23 14:41,10,.
3/17/23 14:33,10,Es facil de navegar la pagina
3/17/23 14:31,10,Es muy facil y rapido
3/17/23 14:30,10,"hasta ahorita satisfecha, solo no me gusta agreguen costo de asiento"
3/17/23 14:26,10,muy practica
3/17/23 14:08,10,rapida
3/17/23 14:08,10,Precios accesibles
3/17/23 14:07,9,ES RAPIDA
3/17/23 14:00,10,EXCELENTE SERVICIO
3/17/23 13:50,10,"muy facil de usar, creo lo que molesta son los precios focales, que con los imouestos duplicas"
3/17/23 13:26,9,"Precio, pero es my largo la reserva y muy complejo los adicionales"
3/17/23 12:04,10,Por que es facil  comprar boletos ademas viajas super comodo
3/17/23 9:23,9,Ok
3/17/23 9:02,10,muchas gracias todo bien claro.
3/17/23 8:12,9,es facil
3/17/23 8:07,10,Excelentes promociones y servicio.
3/17/23 7:59,9,Facil de usar
3/17/23 7:55,10,Es excelente muy rápida
3/17/23 7:26,10,"Por Precios y opciones, ademas mucha claridad en la información."
3/17/23 7:25,9,pase fronterizo
3/17/23 6:55,10,Excelente servicio
3/17/23 6:54,9,Por rapida
3/17/23 6:52,10,bueno
3/17/23 6:48,9,Es muy rapida y intuitiva
3/17/23 6:45,10,good
3/17/23 6:39,9,X
3/17/23 6:38,10,FACIL DE UTILIZAR
3/17/23 6:37,9,buenos precios
3/17/23 6:34,10,SENCIILO
3/17/23 6:31,10,"Excelente servicio, muy fácil utilizar la app."
3/17/23 6:29,9,NO ME FUE POSIBLE PAGARA CON MI TARJETA DE CREDITO
3/17/23 6:19,10,EXCELENTE SERVICIO
3/17/23 6:07,10,MUY BUENA EXPERIENCIA
3/17/23 6:00,10,facil de usar
3/17/23 6:00,10,practico el proceso
3/17/23 5:59,10,"Me fue mas facil comprar con ustedes, es mi primera vez que compro con ustedes, yo siempre compraba en Volaris pero nunca mas comprare con ellos, espero poder tener buenas y bonitas experiencias de viaje con ustedes para no volver a viajar con Volaris, porque volaris apesta!"
3/17/23 5:59,10,"Me gusta, buen servicio, buenos precios."
3/17/23 5:49,10,FACIL DE USAR
3/17/23 5:42,10,por que me agrada
3/17/23 5:40,10,muy practica
3/17/23 5:37,10,todo bien
3/17/23 5:21,10,PORQUE ESTAN ECONOMICOS
3/17/23 5:21,10,PRECIOS ACCECIBLES Y FACIL LA PAGINA DE USAR
3/17/23 5:16,10,Fácil de navegar e intuitivo
3/17/23 5:14,10,muy accesibles
3/17/23 5:14,10,"facil, rapido y practico para comprar, ademas de destinos que cubre la aerolinea"
3/17/23 5:03,10,facil
3/17/23 5:02,10,POR EL SERVICIO Y LA PUNTUALIDAD DE SUS VUELOS.
3/17/23 5:02,9,BUENOS HORARIOS
3/17/23 5:01,10,Por ser fácil de usar
3/17/23 5:00,10,Sencillo
3/17/23 4:50,10,F
3/17/23 4:50,10,Muy clara
3/17/23 4:44,10,xxx
3/17/23 4:40,10,Muy fácil de navegar en la pagina
3/17/23 4:40,10,fácil y rápido de hacer la reservacion
3/17/23 4:37,9,BUEN PRECIO Y PROMOCION
3/17/23 4:33,10,si
3/17/23 4:31,9,Muy bueno
3/17/23 4:31,9,BUENA AEROLINEA
3/17/23 4:29,10,Rapidez y fluidez
3/17/23 4:28,9,.
3/17/23 4:26,10,ok
3/17/23 4:22,10,TODO EXCELENTE Y RAPIDO
3/17/23 4:19,9,Muy facil reservar.
3/17/23 4:13,10,servicio
3/17/23 4:12,10,gracias por su servicio todo chido.
3/17/23 4:09,10,ESTOY ENCANTADO CON VIVA VIAJO A LOS MEJORES PRECIOS Y LOS AVIONES SON EXCELENTES
3/17/23 4:04,10,Esta clara la información y es rápida la página
3/17/23 4:00,10,excelente servicio
3/17/23 3:59,10,rapido
3/17/23 3:58,10,ECONOMÌA
3/17/23 3:50,10,todo excelente
3/17/23 3:50,9,FACIL Y RAPIDO
3/17/23 3:49,9,que sea agil
3/17/23 3:30,10,si
3/17/23 3:29,9,"Es facil.Pero el detalle es esos micro cobros. Ojo."
3/17/23 3:25,10,por eficaz
3/17/23 3:25,10,facilidad
3/17/23 3:18,10,FACIL DE USAR
3/17/23 3:14,10,Los vuelos son muy cómodos y convenientes directos y acsecibles
3/17/23 3:11,10,"ES RÁPIDA Y FÁCIL DE UTILIZAR, ADEMÁS DE QUE TIENEN BUENAS PROMOCIONES Y DESCUENTOS"
3/17/23 3:11,10,Fué muy practico la compra
3/17/23 3:09,10,por lo economico
3/17/23 3:04,10,facil
3/17/23 3:00,10,facil y rapido
