Button name,Rating,,Comment,,,,,,,,,,,,,,,Page Load Time,Form,ID,Comments Added in Feedback Item,Image,feedback_type,¿Qué te gustaría compartir con nosotros?,basket_id,motivo_visita,share_data,error_type,NULL_feedback_type,name,pnr,contact_number,NULL_pnr,¿Sobre qué te gustaría leer en el blog? - What would you like to read?,would_like_to_read,other_topics_comment,experiment,NULL_contact_number,NULL_other_topics_comment,NULL_name
Desktop New Site,1,Estoy intendando hace algunas semanas para selecctionar mi asiento para un vuelo. Este sitio es absolutamente inutil. Nunca puedo avancar para selecctionar nada. ,12/15/22 23:06,,,,,,,,,,,,,,,1s,,639bfcc13ceb045ff9029538,,https://u4w-screenshots-production.s3.amazonaws.com/639bfcc13ceb045ff9029538/screenshot,general,Comentario general,undefined,flight_status,yes,,,,,,,,,,,,,
Doters,1,"La carga de la página es pésima, no deja restablecer contraseñas. ",12/15/22 22:23,,,,,,,,,,,,,,,1s,,639bf2a91addf11a6f39e87a,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"LLevo 2 horas tratando de comprar un vuelo. No me deja pagar que porque la información de mi tarjeta es incorrecta. Ya lo intenté de 3 computadoras diferentes y con 3 tarjetas diferentes y ninguna me permite. Es increíble que su servicio no de ni para hacer pagos en la página web en pleno siglo 21. Su servicio es de vergüenza.  Al no poder completar mi compra en la página marqué a servicios a cliente y llevo 30 minutos con una grabadora que no para de decir que mi mi ""tiempo de espera es de 15 segundos"". De verdad les debería de dar pena.  No es posible que se dediquen a vender vuelos y ni eso puedan recibir sus clientes. ",12/15/22 21:40,,,,,,,,,,,,,,,1s,,639be89d3ae9d243c105d4c2,,https://u4w-screenshots-production.s3.amazonaws.com/639be89d3ae9d243c105d4c2/screenshot,error,Errores o problemas en la página,018518ee-9ca3-4271-811e-b61931e9fffd,book_flight,si,booking_issues,,,,,,,,,,,,
Doters,1,Cuando intento iniciar sesión en etn.com Me manda a error y es imposible iniciar sesión ,12/15/22 21:03,,,,,,,,,,,,,,,3s,,639bdffdee0b1f403966c19c,,https://u4w-screenshots-production.s3.amazonaws.com/639bdffdee0b1f403966c19c/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,5,siempre viajo con ustedes,12/15/22 20:56,,,,,,,,,,,,,,,2s,,639bde66d9660e4ab27ef81b,,https://u4w-screenshots-production.s3.amazonaws.com/639bde66d9660e4ab27ef81b/screenshot,compliment,Felicitación,018518db-99b1-45b0-ae7c-5909d13e6c21,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,1,no me deja realizar  la compra,12/15/22 20:55,,,,,,,,,,,,,,,0s,,639bde031cacba190c2840a4,,https://u4w-screenshots-production.s3.amazonaws.com/639bde031cacba190c2840a4/screenshot,error,Errores o problemas en la página,018518d5-61eb-4ff5-a3f6-57af7f0d22d9,check_in,no,booking_issues,,,,,,,,,,,,
Desktop New Site,1,Por qué forzosamente te cobran el reembolso total del vuelo??? Esto debe ser opcional!!! Nada mas engañan que el boleto es más económico!!!,12/15/22 17:22,,,,,,,,,,,,,,,0s,,639bac3c1de4445f0d7a1047,,https://u4w-screenshots-production.s3.amazonaws.com/639bac3c1de4445f0d7a1047/screenshot,general,Comentario general,0185180b-0d7e-4092-a792-45ae3e22f5ca,book_flight,no,,,,,,,,,,,,,
Doters,4,"EL PROGRAMA DE ACUMULACION DE PUNTOS ES BUENO, PERO SERIA AUN MEJOR SI SE PUDIESE HACER RETROACTIVO DESPUES DE VIAJAR POR VIVA, PARA ASI ACUMULAR PUNTOS",12/15/22 17:12,,,,,,,,,,,,,,,1s,,639ba9cb8be7e514524bdc05,,,general,,,,,,,,,,,,,,,,,
Doters,1,"me di de alta, pero no me mandaron el correo de confirmación y me salí para ingresar de nuevo mis datos y me dice que ese correo ya está siendo utilizado, pero no me llegó correo de confirmación, elegí la opción de olvidé mi contraseña y me dicen que me mandarán un mensaje a mi cel, y no, se queda en stand by y no lo mandan, que puedo hacer? ",12/15/22 16:16,,,,,,,,,,,,,,,0s,,639b9cccefb23b6369238e79,,https://u4w-screenshots-production.s3.amazonaws.com/639b9cccefb23b6369238e79/full_image,,,,,,, ,,,,,,,,,,,
Doters,1,Al momento de ingresar el código enviado a mi correo electrónico no hay botón de avanzar ,12/15/22 15:51,,,,,,,,,,,,,,,2s,,639b96dabc30091fed30aeda,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,4,Falta el costo de la maleta ,12/15/22 15:01,,,,,,,,,,,,,,,0s,,639b8b009a432b61f442e4b8,,https://u4w-screenshots-production.s3.amazonaws.com/639b8b009a432b61f442e4b8/screenshot,suggestion,Sugerencias o ideas,undefined,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,5,Muy buenas tardes enviar mi cv,12/15/22 14:54,,,,,,,,,,,,,,,1s,,639b89937a1f2a735d417dc9,,https://u4w-screenshots-production.s3.amazonaws.com/639b89937a1f2a735d417dc9/screenshot,general,Comentario general,undefined,search_info,yes,,,,,,,,,,,,,
Desktop New Site,1,"Se envio correo al email que viene en ticket para facturar consumo de alimentos arriba del avio y no eh recibido respuesta, en el portal no da la opcion de facturar en linea este consumo como me pueden ayudar con eso o algun numero para comunicarme",12/15/22 14:44,,,,,,,,,,,,,,,3s,,639b87383a0c251c483ae3c2,,https://u4w-screenshots-production.s3.amazonaws.com/639b87383a0c251c483ae3c2/screenshot,error,Errores o problemas en la página,undefined,search_info,si,invoice,,,,,,,,,,,,
Desktop New Site,1,"Es muy molesto no saber cuánto se va a pagar hasta el final. Honestamente no me interesa en es punto de mi compra cuánto es del boleto y cuánto de TUA, díganme cuanto es el costo total de mi boleto! Y ya si quieren al final lo desglosan. En verdad, UX team....es muy molesto!!",12/15/22 14:26,,,,,,,,,,,,,,,1s,,639b82c98be7e514524bda44,,https://u4w-screenshots-production.s3.amazonaws.com/639b82c98be7e514524bda44/screenshot,general,Comentario general,undefined,quote_flight,no,,,,,,,,,,,,,
Desktop New Site,4,:),12/15/22 14:02,,,,,,,,,,,,,,,0s,,639b7d57dd0ae154d848df03,,https://u4w-screenshots-production.s3.amazonaws.com/639b7d57dd0ae154d848df03/screenshot,compliment,Felicitación,01851760-adaa-44e0-8564-e3de34756065,book_flight,no,,,,,,,,,,,,,
Desktop New Site,1,no me deja pagar,12/15/22 14:01,,,,,,,,,,,,,,,0s,,639b7cf4008808429c10b9d7,,https://u4w-screenshots-production.s3.amazonaws.com/639b7cf4008808429c10b9d7/screenshot,error,Errores o problemas en la página,undefined,book_flight,no,booking_issues,,,,,,,,,,,,
Desktop New Site,1,No puedo cambiar los datos de mi perfil,12/15/22 13:31,,,,,,,,,,,,,,,0s,,639b760e45611247336fcabf,,https://u4w-screenshots-production.s3.amazonaws.com/639b760e45611247336fcabf/screenshot,error,Errores o problemas en la página,01851741-9f01-4574-93cf-b7730f52dc7f,book_flight,si,profile_or_login,,,,,,,,,,,,
Doters,2,No me deja ingresar a mi cuenta.,12/15/22 12:32,,,,,,,,,,,,,,,0s,,639b6819f8ede0739a039e21,,https://u4w-screenshots-production.s3.amazonaws.com/639b6819f8ede0739a039e21/full_image,error,,,,,,,,,,,,,,,,,
Doters,3,no me llega el link para recuperar contraseña,12/15/22 11:46,,,,,,,,,,,,,,,0s,,639b5d8a10590f409276e877,,https://u4w-screenshots-production.s3.amazonaws.com/639b5d8a10590f409276e877/full_image,general,,,,,,,,,,,,,,,,,
Desktop New Site,4,"para cuando abren vuelos  gdl - tampico ,, ?? muchos estamos esperando con ancias.. saludos",12/15/22 11:26,,,,,,,,,,,,,,,3s,,639b58c3e3ef5d156e4a5142,,https://u4w-screenshots-production.s3.amazonaws.com/639b58c3e3ef5d156e4a5142/screenshot,general,Comentario general,undefined,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,4,"Muchos pasos, pero todo muy fácil :) ",12/15/22 10:52,,,,,,,,,,,,,,,2s,,639b50c05a829064912e3e02,,https://u4w-screenshots-production.s3.amazonaws.com/639b50c05a829064912e3e02/screenshot,compliment,Felicitación,01851694-e5bb-4c1a-9eec-28b5810099f7,book_flight,yes,,,,,,,,,,,,,
Doters,1,"Tras varios viajes que he hecho por etn, acabo de darme de alta con esto de doters. En la compra me decía que estaba acumulando puntos. Y ahora que consulto, dice que tengo CERO puntos. 😡😡😡 Qué fraude es esto!!!",12/15/22 10:33,,,,,,,,,,,,,,,2s,,639b4c52a8f0c818da69e348,,https://u4w-screenshots-production.s3.amazonaws.com/639b4c52a8f0c818da69e348/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,2,no es posible que por cambiar el segundo apellido que por error se capturo tenga un cargo de $1050 pesos ,12/15/22 9:23,,,,,,,,,,,,,,,2s,,639b3bfa1b533a2d121131b4,,https://u4w-screenshots-production.s3.amazonaws.com/639b3bfa1b533a2d121131b4/screenshot,general,Comentario general,0185165e-6f7e-41d9-8262-40e8aecff1b6,change_booking,yes,,,,,,,,,,,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR - TFSTGK,12/15/22 8:15,,,,,,,,,,,,,,,2s,,639b2bd8d5fbc6759b318c49,,https://u4w-screenshots-production.s3.amazonaws.com/639b2bd8d5fbc6759b318c49/screenshot,suggestion,Sugerencias o ideas,undefined,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,2,"me aparece un cobro x adicionales , de ""reembolso total"", no veo donde esta para eliminarlo y /o x que aparece""",12/15/22 8:04,,,,,,,,,,,,,,,1s,,639b297539cc187cc104f9bf,,https://u4w-screenshots-production.s3.amazonaws.com/639b297539cc187cc104f9bf/screenshot,error,Errores o problemas en la página,01851616-43d2-4d1e-9234-a8dffe83f5f6,book_flight,si,booking_issues,,,,,,,,,,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR - B8GJ5M,12/15/22 7:42,,,,,,,,,,,,,,,2s,,639b242156caa222c04be99f,,https://u4w-screenshots-production.s3.amazonaws.com/639b242156caa222c04be99f/screenshot,compliment,Felicitación,undefined,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,2,No puedo solicitar ayuda para proceso de cambios reservacion,12/15/22 6:40,,,,,,,,,,,,,,,0s,,639b15bd7fb23601054476e3,,https://u4w-screenshots-production.s3.amazonaws.com/639b15bd7fb23601054476e3/screenshot,error,Errores o problemas en la página,undefined,change_booking,si,bot_issues,,,,,,,,,,,,
Desktop New Site,1,En el sitio web de la empresa no se puede realizar el pago. Constantemente genera un error y borra el número de tarjeta de pago de CVC. ¿Cómo resolver el problema? ¡Necesito ayuda urgente!,12/15/22 1:15,,,,,,,,,,,,,,,0s,,639ac98dda539e09fd4ed129,,https://u4w-screenshots-production.s3.amazonaws.com/639ac98dda539e09fd4ed129/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,confirmation_email,,,,,,,,,,,,
Doters,2,Verifique mi cuenta pero no reconoce ki correo en la sección de usuario ,12/14/22 23:40,,,,,,,,,,,,,,,1s,,639ab32e56b94b687c3b3187,,https://u4w-screenshots-production.s3.amazonaws.com/639ab32e56b94b687c3b3187/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,no puedo quitar el rembolso total que nunca elegí,12/14/22 22:34,,,,,,,,,,,,,,,0s,,639aa3cf312a9040e22a31ea,,https://u4w-screenshots-production.s3.amazonaws.com/639aa3cf312a9040e22a31ea/screenshot,error,Errores o problemas en la página,01851403-cdea-4d43-8bb1-02db41d7c74a,book_flight,si,booking_issues,,,,,,,,,,,,
Desktop New Site,1,"No he podido pagar mi reserva, salió un error al pagar y no puedo finalizar la compra",12/14/22 18:56,,,,,,,,,,,,,,,0s,,639a70b2cedc0511b46c9485,,https://u4w-screenshots-production.s3.amazonaws.com/639a70b2cedc0511b46c9485/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,payment_issues,,,,,,,,,,,,
Desktop New Site,1,"no encuentro la opción dentro de Adicionales para quitar el pago de reembolso, yo no estoy decidiendo pagar eso, me lo están cargando en automático",12/14/22 18:35,,,,,,,,,,,,,,,0s,,639a6bb061c5894f621099cb,,https://u4w-screenshots-production.s3.amazonaws.com/639a6bb061c5894f621099cb/screenshot,error,Errores o problemas en la página,0185131d-d4a0-44c6-84af-797f2907c266,quote_flight,si,payment_issues,,,,,,,,,,,,
Desktop New Site,2,NO ME PERMITE HACER EL PAGO CON TARGETA  ,12/14/22 18:00,,,,,,,,,,,,,,,3s,,639a636af7d7865eaa01a874,,https://u4w-screenshots-production.s3.amazonaws.com/639a636af7d7865eaa01a874/screenshot,suggestion,Sugerencias o ideas,undefined,book_flight,yes,,,,,,,,,,,,,
Doters,1,Al momento de querer acceder a la página de ETN e ingresar mi registro para acumular o usar puntos me marca error y sale de la página,12/14/22 15:09,,,,,,,,,,,,,,,0s,,639a3b7fca10af58b33857f6,,,error,,,,,,,,,,,,,,,,,
Doters,1,Siempre tienen temas en la página de ETN hoy lleva todo el día sin funcionar ,12/14/22 13:41,,,,,,,,,,,,,,,4s,,639a26c7bc8cda51b84b7df3,,,error,,,,,,,,,,,,,,,,,
Doters,2,Error al iniciar sesión,12/14/22 13:35,,,,,,,,,,,,,,,6s,,639a257566f5de0bf11ce1bd,,https://u4w-screenshots-production.s3.amazonaws.com/639a257566f5de0bf11ce1bd/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,,12/14/22 13:30,,,,,,,,,,,,,,,1s,,639a245ea9466556e87d553c,,https://u4w-screenshots-production.s3.amazonaws.com/639a245ea9466556e87d553c/screenshot,cancellation,Mi vuelo fue cancelado,undefined,,,,,VALENTINA LIENDO,LI82XR,573219276657,,,,,,,,
Desktop New Site,4,NO HE PODIDO IMPRIMIR MIS PASES DE ABORDAR AGREGO EL NUMERO DE RESERVACION Y LA LETRA A PERO YA NO ME PERMITE ENRAR QUE DEBOHACER,12/14/22 12:22,,,,,,,,,,,,,,,1s,,639a146e14285d5de7359b49,,https://u4w-screenshots-production.s3.amazonaws.com/639a146e14285d5de7359b49/screenshot,general,Comentario general,undefined,check_in,yes,,,,,,,,,,,,,
Desktop New Site,1,"N O PUEDO HACER CHECK IN! REQUIERO AYUDA POR FAVOR, YA INTENTE TAMBIEN EN LA APP Y NO ME PERMITE",12/14/22 12:09,,,,,,,,,,,,,,,1s,,639a11675db9b8713813d709,,https://u4w-screenshots-production.s3.amazonaws.com/639a11675db9b8713813d709/screenshot,error,Errores o problemas en la página,018511c7-9f7a-4eeb-9c3b-804c8c224cd0,check_in,si,website_not_loading,,,,,,,,,,,,
Doters,1,Soy viajero frecuente de costaline y desde que soy socio ya van cuatro ocasiones que me niegan el descuento que por qué no es válido mi membresía. Si ya hasta me dieron puntos y no aparece mi membresía. ,12/14/22 12:02,,,,,,,,,,,,,,,7s,,639a0fa6388b36629c446d47,,https://u4w-screenshots-production.s3.amazonaws.com/639a0fa6388b36629c446d47/full_image,,,,,,, ,,,,,,,,,,,
Desktop New Site,2,,12/14/22 11:40,,,,,,,,,,,,,,,2s,,639a0a7c2040260d6a15652f,,https://u4w-screenshots-production.s3.amazonaws.com/639a0a7c2040260d6a15652f/screenshot,cancellation,Mi vuelo fue cancelado,undefined,,,,,ARACELI CAPETILLO ROSA, SCVYXT,4444147578,,,,,,,,
Desktop New Site,4,nada,12/14/22 11:17,,,,,,,,,,,,,,,3s,,639a051661111060d07fbc8d,,https://u4w-screenshots-production.s3.amazonaws.com/639a051661111060d07fbc8d/screenshot,compliment,Felicitación,undefined,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,2,"Cómo es posible que si compro dos boletos uno para un adulto y otra con un menor, nos asignen los asientos separados. con muchas filas de diferencia.",12/14/22 11:03,,,,,,,,,,,,,,,0s,,639a01d17658d2341767e90c,,https://u4w-screenshots-production.s3.amazonaws.com/639a01d17658d2341767e90c/screenshot,general,Comentario general,0185118d-63c1-4113-874e-4ccc0fba5cbc,check_in,yes,,,,,,,,,,,,,
Desktop New Site,3,Los boletos del CBX no se han podido descargar...,12/14/22 10:41,,,,,,,,,,,,,,,0s,,6399fcc910b59d3cb378b577,,https://u4w-screenshots-production.s3.amazonaws.com/6399fcc910b59d3cb378b577/screenshot,general,Comentario general,undefined,check_in,yes,,,,,,,,,,,,,
Doters,4,Felicidades muy buenas promociones ,12/14/22 9:12,,,,,,,,,,,,,,,4s,,6399e7e5e0369843e35f036e,,,compliment,,,,,,,,,,,,,,,,,
Desktop New Site,3,Kindly process refund to original form of payment. PNR - ZB9F3J,12/14/22 8:24,,,,,,,,,,,,,,,1s,,6399dca8a2374241f14d8082,,https://u4w-screenshots-production.s3.amazonaws.com/6399dca8a2374241f14d8082/screenshot,compliment,Felicitación,undefined,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,1,Se agrega a fuerza el reembolso total... no lo quiero ....,12/14/22 6:29,,,,,,,,,,,,,,,1s,,6399c1970a8a281af0333ec3,,https://u4w-screenshots-production.s3.amazonaws.com/6399c1970a8a281af0333ec3/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,invoice,,,,,,,,,,,,
Desktop New Site,1,"OPrimero cancelan mi vuelo, Luego me dejan sin las sillas que pague, y a los asesores que atienden el chat les importa poco o nada el tiempo de los clientes. llevo casi toda la noche-madrugada tratandio de que me reasignen los asientos y no ha sido posible, a pesar qde que es un servicio EXTRA que PAGUE. No hay manera de que tomen en serio las necesidades. Terrible , Pésima atención",12/14/22 5:12,,,,,,,,,,,,,,,0s,,6399af8bb1880b689322c03e,,https://u4w-screenshots-production.s3.amazonaws.com/6399af8bb1880b689322c03e/screenshot,general,Comentario general,01851052-0083-4e0e-b754-d9f4d22d6516,search_info,yes,,,,,,,,,,,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR - GDF3WQ,12/14/22 3:01,,,,,,,,,,,,,,,2s,,639990e2754604123c491c99,,https://u4w-screenshots-production.s3.amazonaws.com/639990e2754604123c491c99/screenshot,suggestion,Sugerencias o ideas,undefined,quote_flight,yes,,,,,,,,,,,,,
Doters,1,Realicé compras y no sé registraron mis puntos,12/13/22 23:36,,,,,,,,,,,,,,,3s,,639960d05d86b42f62397e0a,,https://u4w-screenshots-production.s3.amazonaws.com/639960d05d86b42f62397e0a/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,4,LA APLICACION ME PERMITIO COMPRAR Y HACER CAMBIOS MUY FACILMENTE GRACIAS,12/13/22 22:02,,,,,,,,,,,,,,,8s,,63994aab55686b508404a1fa,,https://u4w-screenshots-production.s3.amazonaws.com/63994aab55686b508404a1fa/screenshot,compliment,Felicitación,01850ebf-6ed8-49c1-b686-d922e88ebd46,check_in,yes,,,,,,,,,,,,,
Desktop New Site,1,"me sigue diciendo que mi metodo de pago no esta disponible y ni siquiera estoy haciendo ningun pago, estor tratando de hacer check in!!!! qur pinche servcicio de veras. Siempre fallan estas paginas de las aerolineas mexicanas.",12/13/22 21:21,,,,,,,,,,,,,,,0s,,6399411aefdb114e0623c667,,https://u4w-screenshots-production.s3.amazonaws.com/6399411aefdb114e0623c667/screenshot,error,Errores o problemas en la página,01850ea2-75c1-433f-ba58-9f3ed700eb23,check_in,no,website_not_loading,,,,,,,,,,,,
Doters,1,Pésima. ,12/13/22 21:18,,,,,,,,,,,,,,,1s,,63994083ec1653132b7d1602,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,Yo no elegí ningún adicional y se agregó al total del costo de mi vuelo y no me permite eliminarlo,12/13/22 21:08,,,,,,,,,,,,,,,1s,,63993e30fc489911dd771aa5,,https://u4w-screenshots-production.s3.amazonaws.com/63993e30fc489911dd771aa5/screenshot,error,Errores o problemas en la página,01850e96-d03f-4136-ac9f-f9af63f87bdb,book_flight,si,booking_issues,,,,,,,,,,,,
Desktop New Site,1,"En esta sección no incluye la opción de Reembolso Total, pero en los pasos siguientes previos al pago si aparece como agregado y no quiero pagar por él, pero no hay manera de desactivarlo. ",12/13/22 20:12,,,,,,,,,,,,,,,3s,,639930e80884cc48ea6b6902,,https://u4w-screenshots-production.s3.amazonaws.com/639930e80884cc48ea6b6902/screenshot,error,Errores o problemas en la página,01850e57-e58e-46a8-9d7f-7953e061cef7,book_flight,no,booking_issues,,,,,,,,,,,,
Doters,1,No acepta restablecer la contraseña ,12/13/22 20:11,,,,,,,,,,,,,,,1s,,639930ce53871e745b178268,,https://u4w-screenshots-production.s3.amazonaws.com/639930ce53871e745b178268/full_image,,,,,,, ,,,,,,,,,,,
Doters,1,"Realice 3 compras entre finales de noviembre y principios de diciembre de Cdmx a Acapulco y viceversa en costaline y en doters no permitió acceder y antier hice viaje de Cd Azteca a San Juan del río  y de regreso y el sitio de autovías no tiene las corridas online, es decir que he podido aumentar mis puntos y no se ha podido, solo hasta hoy pude agregar puntos en otro viaje a Acapulco, deseo saber si aun se pueden agregar los puntos perdidos?",12/13/22 19:25,,,,,,,,,,,,,,,2s,,639925f79ae58635a84ea382,,,error,,,,,,,,,,,,,,,,,
Doters,2,No logro registrarme  Pongo mi correo y dice que ya hay una cuenta  No recupero mi contraseña  He hecho varias compras y no se si si me están respetando mis puntos  ,12/13/22 18:47,,,,,,,,,,,,,,,9s,,63991d0a09d3337101163093,,https://u4w-screenshots-production.s3.amazonaws.com/63991d0a09d3337101163093/full_image,error,,,,,,,,,,,,,,,,,
Doters,4,Muy buena ,12/13/22 18:12,,,,,,,,,,,,,,,2s,,639914e247a656363a5daa2d,,,compliment,,,,,,,,,,,,,,,,,
Desktop New Site,1,TODOS LOS METODOS DE PAGO INACTIVOS,12/13/22 18:00,,,,,,,,,,,,,,,0s,,6399121df51b496bc830c6da,,https://u4w-screenshots-production.s3.amazonaws.com/6399121df51b496bc830c6da/screenshot,error,Errores o problemas en la página,01850de7-c10d-4f33-81d0-b86710c38cc9,book_flight,si,payment_issues,,,,,,,,,,,,
Desktop New Site,1,,12/13/22 17:40,,,,,,,,,,,,,,,11s,,63990d4b798ec82c6b183c61,,https://u4w-screenshots-production.s3.amazonaws.com/63990d4b798ec82c6b183c61/screenshot,cancellation,Mi vuelo fue cancelado,undefined,,,,,JESUS ARMANDO FELIX LEYVA,DH2EJE,8119903073,,,,,,,,
Desktop New Site,2,"muy mala distribucion, no encuentras nada y lo peor porqeu no existe, nopuedo reimprimir mi reseva, no hay manera de encontrarla por ingun lado a menos de que tengael codigo, el cual nunca me llego al correo, y no hay forma de poder hacer nada,  soporte necesita el codigo entodas partes se ocupa el codigo, y nunca me llego ese codigo, ahora como lo reimprimo?",12/13/22 17:37,,,,,,,,,,,,,,,0s,,63990c94486f727c5b6be5d0,,https://u4w-screenshots-production.s3.amazonaws.com/63990c94486f727c5b6be5d0/screenshot,general,Comentario general,undefined,check_in,yes,,,,,,,,,,,,,
Desktop New Site,1,Como se hace 8319 y brinca a 8807.59,12/13/22 17:20,,,,,,,,,,,,,,,2s,,639908a419bb1d7b3d5fd2d9,,https://u4w-screenshots-production.s3.amazonaws.com/639908a419bb1d7b3d5fd2d9/screenshot,error,Errores o problemas en la página,undefined,quote_flight,si,payment_issues,,,,,,,,,,,,
Desktop New Site,2,Error  01850db5-37f9-4662-a5be-6ee8162eff53,12/13/22 16:58,,,,,,,,,,,,,,,0s,,6399038420b343367f427eda,,https://u4w-screenshots-production.s3.amazonaws.com/6399038420b343367f427eda/screenshot,error,Errores o problemas en la página,undefined,book_flight,si,booking_issues,,,,,,,,,,,,
Doters,2,NO ME PERMITE RECUPERAR LA CONTRASEÑA,12/13/22 16:06,,,,,,,,,,,,,,,1s,,6398f74b62882c5f6c4411b0,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,No me respetan el vip que hice y tuve que volver a pagar no se vale ,12/13/22 14:46,,,,,,,,,,,,,,,3s,,6398e473c4680d390642f6fd,,https://u4w-screenshots-production.s3.amazonaws.com/6398e473c4680d390642f6fd/screenshot,error,Errores o problemas en la página,01850d30-87ac-4833-833c-0e5368c63518,check_in,si,payment_issues,,,,,,,,,,,,
Desktop New Site,1,QUIERO HABLAR CON ASESOR,12/13/22 14:39,,,,,,,,,,,,,,,0s,,6398e2f8c2078b7bc2335ad6,,https://u4w-screenshots-production.s3.amazonaws.com/6398e2f8c2078b7bc2335ad6/screenshot,suggestion,Sugerencias o ideas,undefined,check_in,no,,,,,,,,,,,,,
Desktop New Site,1,"EN ELIGE UNA FECHA NO RESPETA LAS FECHAS QUE LE PONGO.   SIEMPR HABÍA COMPRADO AQUI OR LA FACILIDAD DE LA PAGINA, YA NO ME GUSTA Y YA NO COMPRARÉ NUNCA MAS AQUI.  ",12/13/22 14:22,,,,,,,,,,,,,,,0s,,6398dee2615dbd1d4061093f,,https://u4w-screenshots-production.s3.amazonaws.com/6398dee2615dbd1d4061093f/screenshot,error,Errores o problemas en la página,undefined,quote_flight,si,booking_issues,,,,,,,,,,,,
Desktop New Site,1,"halo hice , no me deja agregar maleta",12/13/22 14:19,,,,,,,,,,,,,,,0s,,6398de42f7b9e472c7471506,,https://u4w-screenshots-production.s3.amazonaws.com/6398de42f7b9e472c7471506/screenshot,error,Errores o problemas en la página,01850d21-c6f5-428d-aa74-3acd86d6513e,flight_status,si,booking_issues,,,,,,,,,,,,
Desktop New Site,1,Quiero borrar esta cuenta con el correo daniela.araico@kwiziq.com pero no encuentro la forma de eliminarla,12/13/22 14:18,,,,,,,,,,,,,,,1s,,6398de2204623a41d70c48fe,,https://u4w-screenshots-production.s3.amazonaws.com/6398de2204623a41d70c48fe/screenshot,error,Errores o problemas en la página,undefined,search_info,si,profile_or_login,,,,,,,,,,,,
Desktop New Site,1,LA PAGINA ESTÁ PÉSIMA.  ,12/13/22 14:12,,,,,,,,,,,,,,,1s,,6398dc913f55837af7640f56,,https://u4w-screenshots-production.s3.amazonaws.com/6398dc913f55837af7640f56/screenshot,general,Comentario general,undefined,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,1,no me deja agregar otra maleta,12/13/22 14:06,,,,,,,,,,,,,,,0s,,6398db2aad6aad252f00ac14,,https://u4w-screenshots-production.s3.amazonaws.com/6398db2aad6aad252f00ac14/screenshot,error,Errores o problemas en la página,01850d14-7412-4486-80b3-5e1f18801310,book_flight,si,payment_issues,,,,,,,,,,,,
Doters,2,mis datos son correctos y no puedo entrar,12/13/22 12:33,,,,,,,,,,,,,,,3s,,6398c563181df5630545b796,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,Usted cambia vuelo sin penzar de cliente,12/13/22 12:18,,,,,,,,,,,,,,,2s,,6398c1e3b2c243734a7d2d71,,https://u4w-screenshots-production.s3.amazonaws.com/6398c1e3b2c243734a7d2d71/screenshot,suggestion,Sugerencias o ideas,undefined,book_flight,yes,,,,,,,,,,,,,
Desktop New Site,1,,12/13/22 10:28,,,,,,,,,,,,,,,13s,,6398a82504417a75945d7797,,https://u4w-screenshots-production.s3.amazonaws.com/6398a82504417a75945d7797/screenshot,cancellation,Mi vuelo fue cancelado,01850c22-a621-45cf-9e2a-554708e0eccf,,,,,cuauhtemoc ortiz flores,,9992478300,,,,,,,,
Desktop New Site,1,,12/13/22 9:47,,,,,,,,,,,,,,,2s,,63989e5f8233cc69530b838e,,https://u4w-screenshots-production.s3.amazonaws.com/63989e5f8233cc69530b838e/screenshot,cancellation,Mi vuelo fue cancelado,undefined,,,,,Araceli Reveles,,3221356045, ,,,,,,,
Desktop New Site,1,,12/13/22 9:46,,,,,,,,,,,,,,,2s,,63989e3080729778041d68a5,,https://u4w-screenshots-production.s3.amazonaws.com/63989e3080729778041d68a5/screenshot,cancellation,Mi vuelo fue cancelado,undefined,,,,,Araceli Reveles ,Q6W2YY,3221356045,,,,,,,,
